"Gene","Promoter","Enhancer","Methylation_score","NR_R_logFC","NR_R_P.Value","R_REL_logFC","R_REL_P.Value","OR_R_logFC","OR_R_P.Value","NR_OR_logFC","NR_OR_P.Value"
"ACHE",0.06,0.0817395233903773,0.141739523390377,-2.3850850198017,0.104280080414716,1.3186810707105,0.421769119463898,0.523294100144911,0.747081431712094,-2.90837911994661,0.0214593148781198
"ACIN1",0.0381735911147676,0.0393984629918134,0.077572054106581,0.0214092680345956,0.87309642662444,-0.102064673386847,0.502718295526969,-0.108360236102628,0.471581848966666,0.129769504137224,0.257420447722015
"ACLY",0.0989010989010989,0.116913558375281,0.21581465727638,-0.018957448711963,0.911622143032992,0.0337559752954704,0.861273981228142,-0.0609755097054476,0.750042408807738,0.0420180609934846,0.77214411318993
"ACMSD",0,0.0137931034482759,0.0137931034482759,0.641602608044544,0.228211794151449,-0.40738533944617,0.502851314113663,0.703290211448857,0.238150422160729,-0.0616876034043132,0.890671851225865
"ACN9",0.111111111111111,0.0475569358178054,0.158668046928916,-0.146956044795174,0.642163050985947,0.253377758832404,0.479144790830901,-0.161929723076721,0.647560318173923,0.0149736782815473,0.955489675946564
"ACO1",0.141418647632401,0.0400438365028592,0.18146248413526,-0.162356623710235,0.431112395020494,0.188663230205112,0.41872445180634,-0.203314072508255,0.379128810432668,0.0409574487980207,0.814549336486667
"ACO2",0.260869565217391,0.222222222222222,0.483091787439614,0.0976361787352706,0.504215810026934,-0.00205258941920405,0.990070906164518,0.0730763644870578,0.654970959993962,0.0245598142482129,0.842852600355517
"ACOT1",0.0859118409680208,0.0623482998865646,0.148260140854585,0.184529878933613,0.458402814153247,-0.312484612782429,0.275267636801962,0.118324933643822,0.670608772925412,0.0662049452897913,0.753525219321004
"ACOT11",0.0512820512820513,0.133617775499253,0.184899826781304,0.785717217746127,0.473512505342876,-1.13881684302797,0.358818667485402,1.20568186811413,0.327241917317109,-0.419964650367999,0.651368611009693
"ACOT12",0.121212121212121,0.00290697674418605,0.124119097956307,0.0511847665238112,0.937172445959696,-0.528281817225436,0.474506337821466,0.481013081594175,0.50934301626751,-0.429828315070364,0.437162406854266
"ACOT13",0.0545454545454545,0.102208254496584,0.156753709042039,0.0519158943939564,0.952132837531711,0.507723538138618,0.616001326695352,-0.277594420712913,0.774534637211226,0.329510315106869,0.654028644723522
"ACOT2",0,0,0,0.840118321714644,0.0105123352155519,-0.721495589169245,0.0508575766386528,0.429086775392221,0.23058437439461,0.411031546322423,0.131567352878498
"ACOT4",0,0,0,-0.367419439690026,0.612475781194644,-0.764260004375766,0.352560593852439,0.513085222418328,0.527995693239088,-0.880504662108354,0.156695710904255
"ACOT6",0,0.10572895368217,0.10572895368217,1.2286855518011,0.166048021763199,-2.19982675879501,0.036169122224536,2.17701507191187,0.0308323503202693,-0.948329520110772,0.207329846172072
"ACOT7",0.0754716981132075,0.176552260459406,0.252023958572614,-0.34029382951932,0.447856049323591,-0.418153895234796,0.410199552967781,0.495470057756189,0.324821976234895,-0.835763887275509,0.0316742928910813
"ACOT8",0.04,0,0.04,0.05169506509091,0.825337666434956,-0.221720035623734,0.404732154469559,0.0946558814638725,0.718388021293636,-0.0429608163729625,0.82902038003625
"ACOT9",0,0,0,-0.0322868828366918,0.894917697151238,-0.023991680997189,0.931834385512321,-0.117548938693204,0.667949998504339,0.0852620558565125,0.681514587488752
"ACOX1",0.0625,0,0.0625,-0.0127004133273916,0.940511281987546,-0.109320804330038,0.585507601696886,-0.0137769404877872,0.942382804452868,0.00107652716039564,0.994056780535961
"ACOX2",0,0.085327312011029,0.085327312011029,1.38959923222379,0.109097580401592,-1.50263232425465,0.126669965976173,1.94487201968665,0.0468701889765159,-0.555272787462862,0.446141304884327
"ACOX3",0.075,0,0.075,0.284839066869243,0.249530699142228,-0.144532744679406,0.60319389384473,0.15820007822997,0.565974488697133,0.126638988639273,0.544590499913069
"ACOXL",0.0689655172413793,0,0.0689655172413793,0.0975093330261947,0.911809485974846,-1.85702291603573,0.0680612006006977,2.27436578391067,0.0247208167363404,-2.17685645088447,0.00521866053636518
"ACP1",0.0394088669950739,0.118469785575049,0.157878652570123,0.00802586779848458,0.963126791084432,0.303868272466866,0.125691490063079,0.118627042278534,0.542603314842361,-0.11060117448005,0.454473453573713
"ACP2",0.0413793103448276,0.168471720818291,0.209851031163119,-0.0846534571568611,0.649476285087057,-0.0520624347250251,0.804332520735589,-0.0210342118183182,0.919607774563556,-0.0636192453385429,0.687471029480985
"ACP5",0.0333333333333333,0.142857142857143,0.176190476190476,0.0697040935932476,0.907069182315564,-1.00482909966156,0.144386104788275,1.1061438348771,0.102894677508591,-1.03643974128385,0.0453717094840382
"ACP6",0,0.0520276292335116,0.0520276292335116,-0.103911067235076,0.840643448845632,-0.485083558473447,0.408312433722115,0.585477707892159,0.31426712342244,-0.689388775127235,0.120828584285109
"ACPL2",0,0.136363636363636,0.136363636363636,0.167368913401107,0.681773238410681,-0.497049728614528,0.285074602649552,0.0953109418343905,0.834750758629402,0.0720579715667169,0.835218306553511
"ACPP",0.0476190476190476,0,0.0476190476190476,-0.0299938234235979,0.966693905179449,-1.02566232571654,0.21358758054449,0.45199478376019,0.574893359644175,-0.481988607183788,0.430968065855734
"ACPT",0.0416666666666667,0.168273834539749,0.209940501206416,-0.0499856140865532,0.923074331344175,-0.14083650152034,0.810978559476441,0.22706823158343,0.695551693286543,-0.277053845669984,0.529386280103571
"ACR",0.112685764777951,0.0419314280561253,0.154617192834077,1.57547647032115,0.0871730719168232,-2.84038428530164,0.00789866306821899,2.79744560520631,0.00798521762761611,-1.22196913488516,0.117316442156352
"ACRBP",0.27664097794313,0.0639468651560942,0.340587843099225,1.12822159392485,0.295371869955367,-0.147602179043984,0.903481826693781,0.436797310004541,0.716205537122208,0.691424283920309,0.448926307550249
"ACRC",0,0,0,-0.0724706643440083,0.8593707183183,0.394690784974397,0.395961838535845,0.220498284327165,0.630672500159447,-0.292968948671174,0.400680947673115
"ACRV1",0.0285714285714286,0.0990574191108951,0.127628847682324,0.710263071603608,0.026134992391225,-0.762731744820126,0.035761580298941,0.668240022392309,0.0597918781176622,0.0420230492112994,0.873628136891072
"ACSBG1",0.0303030303030303,0,0.0303030303030303,-0.946462459541952,0.338779630261337,0.584528218240788,0.599944639508596,0.285319610412975,0.795936457284195,-1.23178206995493,0.145216149897597
"ACSBG2",0,0.0574074074074074,0.0574074074074074,-0.33877064484271,0.615191336864658,0.301475244390824,0.693988280356336,0.0744856173621498,0.921295237814192,-0.41325626220486,0.470883561270937
"ACSF2",0.0803808496515101,0.0334821428571429,0.113862992508653,0.807543112635186,0.015806456752563,-0.454322930306775,0.218762781408898,0.626264156062549,0.0896190815741903,0.181278956572637,0.511524904606132
"ACSF3",0.161904761904762,0.0650475263133491,0.226952288218111,0.205811400802062,0.459130633140902,-0.0806111036213188,0.797722622121966,0.131063625618564,0.673238898099384,0.0747477751834982,0.750991244846772
"ACSL1",0.0735294117647059,0.0726690928896811,0.146198504654387,-0.934440570619878,0.103056299274376,-0.0695354296608395,0.914859387186839,-0.426261985661458,0.501762135719303,-0.50817858495842,0.292553444572684
"ACSL3",0.101351351351351,0.0701135490609175,0.171464900412269,0.130857449687714,0.599777585353954,-0.273661411058362,0.335348599466142,-0.302287823594844,0.28140616652447,0.433145273282557,0.0449589566031365
"ACSL4",0,0,0,-0.0546149819658774,0.788433585370115,0.166966523305521,0.468742265615441,-0.134642779157242,0.555336273115033,0.0800277971913648,0.643604115257113
"ACSL5",0,0.0590191143878169,0.0590191143878169,0.319411556668356,0.0517796043155817,-0.265170263592116,0.149720130781767,0.169712312649216,0.348788082143366,0.149699244019139,0.276484165366722
"ACSL6",0.11,0.0301200395235806,0.140120039523581,0.24482853395032,0.849514690903309,1.23279451616213,0.404414354146899,1.1267206336181,0.437004898083365,-0.881892099667775,0.422432028567496
"ACSM1",0,0,0,-2.01375941335532,0.0182378141958174,0.244400410121727,0.795733345840912,-0.866658247650613,0.352339696283623,-1.14710116570471,0.107645066489051
"ACSM2A",0,0,0,0.114062687038718,0.444884569808299,-0.0742898036995312,0.658779208729757,0.00606483466723606,0.970980936076323,0.107997852371482,0.394698222473518
"ACSM2B",0,0,0,-0.580939489758063,0.0785021940532184,0.620712373097247,0.0954450856758895,-0.688937342129545,0.0629860529224757,0.107997852371482,0.695661614600705
"ACSM3",0,0.00704225352112676,0.00704225352112676,-0.511064760237854,0.381660082744459,0.0654631713351601,0.920707317917251,0.234355560478884,0.71931973500228,-0.745420320716737,0.135959724463532
"ACSM4",0.166666666666667,0.0147392290249433,0.18140589569161,0.791853500248963,0.344097183281637,-0.0923686095467557,0.921831610718048,-0.256586616381593,0.783401904470597,1.04844011663056,0.142833519304955
"ACSM5",0,0,0,-1.7279027294624,0.15096221128398,1.56001626461729,0.249463431872238,-0.428432522856211,0.748042497626151,-1.29947020660618,0.202405580383767
"ACSS1",0.1875,0.0397142857142857,0.227214285714286,-0.284766302954295,0.380090858133056,0.497228413807526,0.177632145312327,-0.00411309141800587,0.990932497838792,-0.280653211536289,0.30905939130408
"ACSS2",0.1,0.15453216374269,0.25453216374269,0.153474898307595,0.609653256466171,-0.219581065739627,0.518215117497702,0.0300251063221095,0.928846201036754,0.123449791985485,0.628630007836824
"ACSS3",0.235294117647059,0.0681818181818182,0.303475935828877,-0.839802921085488,0.541473373098671,-1.93454662085221,0.216043788505938,0.525129300506285,0.732852952722207,-1.36493222159177,0.245014469845786
"ACTA1",0.225806451612903,0.07468671679198,0.300493168404883,-2.79814279110948,0.0242533037629526,-1.30298346633573,0.344583545989609,0.661527242631476,0.625600645653723,-3.45967003374096,0.00141698385007071
"ACTA2",0.00737577639751553,0.0446428571428571,0.0520186335403727,0.0802105756634406,0.809228926462339,0.662226372680052,0.0855543275106482,-0.301206375689816,0.419734612595326,0.381416951353256,0.18041285400888
"ACTB",0.127871721137708,0.0572844488500168,0.185156169987725,0.0560044858023003,0.784208386933738,-0.074289803699533,0.747781429121091,0.267141833058751,0.246685179484457,-0.211137347256451,0.227498411178508
"ACTBL2",0,0.00284090909090909,0.00284090909090909,-0.132388965703337,0.590419601233019,-0.36746947767505,0.196431302133329,0.132081213384151,0.631535727888421,-0.264470179087487,0.208577856444212
"ACTC1",0,0,0,-0.862312594032432,0.063555633823049,0.695597091104243,0.183805495370574,-0.739737402078212,0.152289332789067,-0.12257519195422,0.751945642253962
"ACTG1",0.302083333333333,0.120593920815603,0.422677254148936,0.2239861343744,0.295333973036793,-0.479807421795709,0.0505529812265639,0.180700988038073,0.449744095281092,0.0432851463363271,0.810765153986033
"ACTG2",0,0.0603174603174603,0.0603174603174603,1.01948023041946,0.210398440608024,-1.6225988182688,0.0804335799552893,0.754361589906875,0.405828044547267,0.265118640512587,0.69919465874303
"ACTL6A",0.0588235294117647,0.0539464265652334,0.112769955976998,0.179543380994606,0.399414768696059,-0.157546737486847,0.512595749689074,0.14313257021264,0.54792729580769,0.0364108107819661,0.839966444930128
"ACTL6B",0.411764705882353,0.107858861267041,0.519623567149394,0.722457115373723,0.414704656200569,-1.29753784509414,0.199485554680485,1.04359429058467,0.293953034876213,-0.321137175210945,0.668647738834237
"ACTL7A",0,0.1,0.1,-0.115549241706705,0.881080426624403,-0.101277715966503,0.908703460841854,0.55728426135849,0.520326184564446,-0.672833503065195,0.30760463567809
"ACTL7B",0,0.126984126984127,0.126984126984127,0.576337730463266,0.354670995409165,-0.515462055643385,0.492858560817454,-0.397625324100969,0.567520811760897,0.973963054564235,0.0690513990785031
"ACTL8",0,0,0,-1.18624826301569,0.0271977269896677,0.5077221554778,0.392808833125928,-1.20274788391417,0.0446040820043647,0.0164996208984833,0.970388517270126
"ACTL9",0,0.0564373897707231,0.0564373897707231,-0.241207086356217,0.602347831197621,-0.108314969073295,0.835744944505533,-0.133731552993416,0.796265225776284,-0.1074755333628,0.784352727939708
"ACTN1",0.0353982300884956,0,0.0353982300884956,-0.695069441237798,0.0632671380528639,-0.448979973872907,0.284594632361277,-0.14197723869424,0.730297436422196,-0.553092202543557,0.0811473836928437
"ACTN2",0.2,0,0.2,-0.261472548254305,0.785002065570244,-0.672138166013909,0.536092784577293,0.131544422459165,0.902445597427177,-0.393016970713471,0.629490715464427
"ACTN3",0.191780821917808,0.169834307992203,0.361615129910011,-0.843560081065492,0.40004759611195,0.286916488616264,0.799433878797047,0.00141214505972576,0.998992718659534,-0.844972226125218,0.321611419048814
"ACTN4",0.158292682926829,0.140031897926635,0.298324580853464,-0.064262206780425,0.731947086621101,-0.248807777831772,0.245261793658643,-0.238716913487332,0.258843447001003,0.174454706706907,0.276229432228416
"ACTR10",0.25,0.0470271274619101,0.29702712746191,0.0728390074256078,0.529671022701752,0.0295346953410176,0.821207155547933,0.0497293291440002,0.701272374735113,0.0231096782816076,0.814033421453868
"ACTR1A",0,0.0772894743482979,0.0772894743482979,0.0629133186881559,0.682640490393092,-0.100231082880026,0.567898893907022,0.0541944787898849,0.753096365407997,0.00871883989827094,0.946758441285698
"ACTR1B",0.217391304347826,0.0194549703170393,0.236846274664865,0.0708816920273652,0.764961432354953,-0.120330618151677,0.653869101667145,0.122387010525876,0.645097526942084,-0.0515053184985108,0.798072959179725
"ACTR2",0.104010025062657,0.0320869006943437,0.136096925757,-0.0597401819975474,0.718983434143689,-0.145379268590585,0.44007266571683,-0.162345951100386,0.384233988962551,0.102605769102839,0.467725251619319
"ACTR3",0.0591187658495351,0.0402688250523895,0.0993875909019246,0.581284122700838,0.0820923447237648,-0.405670701874429,0.282227791843061,0.656336378313229,0.0797259324238001,-0.0750522556123911,0.788320668520238
"ACTR3B",0.0571428571428571,0.034510582010582,0.0916534391534392,0.224182233763198,0.329826892219181,-0.338094885365187,0.195078913618693,-0.0713729381139849,0.780814142964103,0.295555171877183,0.133006865466544
"ACTR3C",0,0.0907608695652174,0.0907608695652174,0.230526388425479,0.287132961997584,0.0184234046877325,0.939922115093327,0.0407990468133566,0.865661105813359,0.189727341612123,0.302103156850138
"ACTR5",0.230769230769231,0.141959845713089,0.37272907648232,0.176028325768215,0.501177811714327,0.124730501001483,0.675122323285598,0.0399810646381753,0.891260007162699,0.13604726113004,0.540274402358081
"ACTR6",0.0909090909090909,0.0263157894736842,0.117224880382775,0.520490484441991,0.00911333818278532,-0.122244302724826,0.577164427098437,0.295546012905309,0.174640364865498,0.224944471536682,0.173025058567157
"ACTR8",0.176470588235294,0.0412069457230037,0.217677533958298,0.250846476954965,0.106374115935602,-0.149896632023047,0.389971154832101,0.149984385687095,0.384065462794739,0.100862091267869,0.439716869432359
"ACTRT1",0,0,0,0.0560044858023003,0.631356395739537,-0.074289803699533,0.572952540593711,0.00606483466723606,0.962954575430936,0.0499396511350643,0.614437527946767
"ACTRT2",0.0789473684210526,0.109297626499226,0.188244994920279,0.0560044858023003,0.631356395739537,-0.074289803699533,0.572952540593711,0.00606483466723606,0.962954575430936,0.0499396511350643,0.614437527946767
"ACVR1",0.094681861348528,0.0487847222222222,0.14346658357075,0.346285791356959,0.696000077606626,-0.278733494645855,0.781872530070563,0.703139981727043,0.479543068155205,-0.356854190370084,0.635535841048597
"ACVR1B",0.259259259259259,0.104166666666667,0.363425925925926,0.180182926114964,0.581429744974602,0.182483473317109,0.621952065192654,0.0922675054944095,0.800760123040033,0.0879154206205541,0.751182059084022
"ACVR1C",0.0256410256410256,0.00416666666666667,0.0298076923076923,-1.10556551890093,0.10117540526755,0.622952116867336,0.41553550177109,-0.444179700518075,0.551667751663931,-0.661385818382854,0.24488047224542
"ACVR2A",0.108108108108108,0.0343563512361466,0.142464459344255,-0.503888797599414,0.478397543404176,0.612098744387536,0.446395988567691,0.361876675736672,0.648943381282433,-0.865765473336086,0.15481602983571
