Gene	logFC	P.Value	Promoter	Enhancer	Methylation_score	nes	pval	Eigen_centrality	Page_rank	TF	Cluster
ADAL	0.76460803410633	0.224795886837734	0	0	0	0	1	0	0	FALSE	999
ADAM10	0.302789337854428	0.311752389129856	0.294117647058824	0.0262585034013605	0.320376150460184	0	1	0	0	FALSE	999
ADAM11	0.0636536036934459	0.723918451063782	0.333333333333333	0	0.333333333333333	0	1	0	0	FALSE	999
ADAM12	-0.306311739677959	0.702120105299391	0.0188679245283019	0.0182072829131653	0.0370752074414672	0	1	0	0	FALSE	999
ADAM15	1.12699512597545	0.0831881236388131	0.00649350649350649	0.0166666666666667	0.0231601731601732	0	1	1.06935215134108e-16	0.00199481348494089	FALSE	6
ADAM17	-0.282147881502079	0.492239234642128	0.15	0.075974025974026	0.225974025974026	0	1	0	0	FALSE	999
ADAM18	-0.1695524014326	0.465627665975381	0	0	0	0	1	0	0	FALSE	999
ADAM19	0.124012456629418	0.64231053454411	0.45	0.0523758336258336	0.502375833625834	0	1	0	0	FALSE	999
ADAM2	0.19328430019814	0.707118835534121	0.0324546485260771	0.0875736925139082	0.120028341039985	0	1	0	0	FALSE	999
ADAM20	0.629121645695844	0.39026493033548	0	0	0	0	1	0	0	FALSE	999
ADAM21	0.486561830004801	0.472733468265069	0	0.068310143174027	0.068310143174027	0	1	0	0	FALSE	999
ADAM21P1	0.0560044858022986	0.734015785967338	0	0	0	0	1	0	0	FALSE	999
ADAM22	1.63651873345043	0.00870775900150752	0.0476190476190476	0.147549019607843	0.195168067226891	0	1	1.08041425178477e-16	0.00199481348494089	FALSE	7
ADAM23	-0.303989594302034	0.708676705570314	0.166666666666667	0.25	0.416666666666667	0	1	0	0	FALSE	999
ADAM28	0.284963353158918	0.538969419682122	0	0.121634906231095	0.121634906231095	0	1	0	0	FALSE	999
ADAM29	-0.0275632693864334	0.984574003693541	0.0357142857142857	0	0.0357142857142857	0	1	0	0	FALSE	999
ADAM30	-0.400223580124131	0.612620339581817	0	0.0202108322020127	0.0202108322020127	0	1	0	0	FALSE	999
ADAM32	-0.00865734351046221	0.988972708427359	0	0	0	0	1	0	0	FALSE	999
ADAM33	-1.3282704809919	0.219280642719242	0.0655737704918033	0.115384615384615	0.180958385876419	0	1	0	0	FALSE	999
ADAM3A	-1.30914526528899	0.0765854657227517	0	0	0	0	1	0	0	FALSE	999
ADAM5P	0.0560044858023003	0.631356395739537	0	0	0	0	1	0	0	FALSE	999
ADAM6	0.0560044858023003	0.631356395739537	0	0	0	0	1	0	0	FALSE	999
ADAM7	-0.552370521660263	0.552841856998592	0	0	0	0	1	0	0	FALSE	999
ADAM8	-0.716655513164766	0.25729516478045	0	0	0	0	1	0	0	FALSE	999
ADAM9	-0.646331313305323	0.21227267038799	0.0392857142857143	0.0225957049486461	0.0618814192343604	0	1	0	0	FALSE	999
ADAMDEC1	-0.3853335995886	0.360329898894781	0.0172413793103448	0	0.0172413793103448	0	1	0	0	FALSE	999
ADAMTS1	-0.925099945405827	0.455410482657718	0.142939041127837	0.0465321281644895	0.189471169292327	0	1	0	0	FALSE	999
ADAMTS10	0.262884439565958	0.789661938706342	0.0178571428571429	0.078042328042328	0.0958994708994709	0	1	0	0	FALSE	999
ADAMTS12	-1.12223938887389	0.353428582539287	0.466666666666667	0.16	0.626666666666667	0	1	0	0	FALSE	999
ADAMTS13	1.01562176469026	0.098823689670726	0.0481927710843374	0.0277777777777778	0.0759705488621151	0	1	6.99921981886502e-05	0.00104294518778553	FALSE	349
ADAMTS14	-0.517293166130583	0.508165393706095	0	0	0	0	1	0	0	FALSE	999
ADAMTS15	0.396391304831411	0.373604190542284	0.0625	0.0615942028985507	0.124094202898551	0	1	0	0	FALSE	999
ADAMTS16	-1.06978488825011	0.234273079054926	0.0384615384615385	0.025	0.0634615384615385	0	1	0	0	FALSE	999
ADAMTS17	-0.198728947122191	0.758243604333598	0.0625	0.0904462413896376	0.152946241389638	0	1	0	0	FALSE	999
ADAMTS18	-0.480920219375931	0.53092597746098	0.193548387096774	0.05859375	0.252142137096774	0	1	0	0	FALSE	999
ADAMTS19	-0.527066269667756	0.625201286568881	0.0357142857142857	0	0.0357142857142857	0	1	0	0	FALSE	999
ADAMTS2	0.0726850626058704	0.960751628645331	0.2	0	0.2	0	1	0	0	FALSE	999
ADAMTS20	0.141265372688628	0.754027607588839	0.2	0	0.2	0	1	0	0	FALSE	999
ADAMTS3	-0.312921394611002	0.703562300918076	0.133333333333333	0	0.133333333333333	0	1	0	0	FALSE	999
ADAMTS4	-2.35656396475278	0.0589092322995933	0.158536585365854	0.0676147513826235	0.226151336748477	0	1	1.04110441000262e-16	0.000299222022742429	FALSE	8
ADAMTS5	-0.297976506539844	0.732697267772097	0.28	0.0888888888888889	0.368888888888889	0	1	0	0	FALSE	999
ADAMTS6	-0.718752082882292	0.626694398684134	0.111111111111111	0.0115484429065744	0.122659554017685	0	1	0	0	FALSE	999
ADAMTS7	0.262009864382445	0.583097649450358	0.130434782608696	0	0.130434782608696	0	1	0	0	FALSE	999
ADAMTS8	-0.631316976524855	0.535444836318823	0.25	0.0540078201368524	0.304007820136852	0	1	0	0	FALSE	999
ADAMTS9	0.771927485075662	0.381536570038514	0.349789915966387	0.0654761904761905	0.415266106442577	0	1	0	0	FALSE	999
ADAMTSL1	-0.503693339894069	0.711180956695358	0	0.0643939393939394	0.0643939393939394	0	1	0	0	FALSE	999
ADAMTSL2	-0.32755061036617	0.634100405797656	0.133333333333333	0.0666666666666667	0.2	0	1	0	0	FALSE	999
ADAMTSL3	-0.461555823293069	0.697858018637962	0	0.148313492063492	0.148313492063492	0	1	0	0	FALSE	999
ADAMTSL4	-0.987209361970939	0.273862336898729	0.0625	0.0410354555017627	0.103535455501763	0	1	0	0	FALSE	999
ADAMTSL5	-0.503226543398658	0.289603386091463	0.08	0.163510101010101	0.243510101010101	0	1	0	0	FALSE	999
ADAP1	0.703729784113244	0.496588813099538	0.0909090909090909	0	0.0909090909090909	0	1	0	0	FALSE	999
ADAP2	-0.412070243798555	0.325762884684795	0	0	0	0	1	0	0	FALSE	999
ADAR	-0.235330505784122	0.548974150939813	0.122685185185185	0.0697704323443537	0.192455617529539	0	1	0	0	FALSE	999
ADARB1	-0.125312450314994	0.844333673214746	0.0416666666666667	0.0800256983037303	0.121692364970397	0	1	0	0	FALSE	999
ADARB2	-0.134527351622337	0.306847500068839	0	0	0	0	1	0	0	FALSE	999
ADAT1	-0.352775083995871	0.740733663188073	0.15625	0.134675662878788	0.290925662878788	0	1	0	0	FALSE	999
ADAT2	0.13989286758116	0.463959887307805	0.0535714285714286	0.0377777777777778	0.0913492063492063	0	1	0	0	FALSE	999
ADAT3	0.583936971763479	0.0570569479239319	0	0	0	0	1	0	0	FALSE	999
ADC	-0.335024546632179	0.297519423025865	0.0937127280728555	0.0621604465843578	0.155873174657213	0	1	0	0	FALSE	999
ADCK1	0.84527639226066	0.414914363224876	0	0	0	0	1	0	0	FALSE	999
ADCK2	0.557453054036422	0.0155391723491581	0.107142857142857	0.0766025641025641	0.183745421245421	0	1	0	0	FALSE	999
ADCK4	-0.159319939880059	0.625798039538469	0.184615384615385	0.133333333333333	0.317948717948718	0	1	0	0	FALSE	999
ADCK5	-0.0334983813997516	0.913547395106983	0	0	0	0	1	0	0	FALSE	999
ADCY1	-1.29035206985208	0.191626357641599	0.062847866419295	0.00453296703296703	0.067380833452262	0	1	0	0	FALSE	999
ADCY10	0.102693940245458	0.685660294646878	0.0454545454545455	0.00551839464882943	0.0509729401033749	0	1	0	0	FALSE	999
ADCY2	-0.216639096009628	0.708078881674588	0.0909090909090909	0.0733333333333333	0.164242424242424	0	1	0	0	FALSE	999
ADCY3	0.333347876657609	0.836728623754142	0.0434782608695652	0	0.0434782608695652	0	1	0	0	FALSE	999
ADCY4	0.625684098562584	0.201068647358105	0.0714285714285714	0.0518163001295492	0.123244871558121	0	1	0	0	FALSE	999
ADCY5	-0.142280901935271	0.710907092082218	0.105263157894737	0.4	0.505263157894737	0	1	0	0	FALSE	999
ADCY6	-0.0214452777175715	0.977744836353416	0	0	0	0	1	0	0	FALSE	999
ADCY7	-0.246172639828331	0.706514703509771	0.153846153846154	0.109871014061485	0.263717167907639	0	1	0	0	FALSE	999
ADCY8	0.425085382395257	0.131773633424349	0.111111111111111	0.0403482457284466	0.151459356839558	0	1	0	0	FALSE	999
ADCY9	0.131384194842968	0.412449317721887	0.176470588235294	0.15625	0.332720588235294	0	1	0	0	FALSE	999
ADCYAP1	-1.94608055996006	0.0785555382756291	0.096413874191652	0.111111111111111	0.207524985302763	0	1	1.04110441000262e-16	0.000299222022742429	FALSE	9
ADCYAP1R1	-0.296138696452433	0.621579257304923	0.0952380952380952	0.166666666666667	0.261904761904762	0	1	0	0	FALSE	999
ADD1	0.125860071303727	0.207256648473774	0.0266666666666667	0.0532589446126996	0.0799256112793662	0	1	0	0	FALSE	999
ADD2	-0.52902849808214	0.632283821423737	0.0784313725490196	0.0427927927927928	0.121224165341812	0	1	0	0	FALSE	999
ADD3	0.16130194800624	0.520148474675699	0	0.0183799241693979	0.0183799241693979	0	1	0	0	FALSE	999
ADH1A	0.446932911245056	0.606447104971892	0	0	0	0	1	0	0	FALSE	999
ADH1B	0.498515744131084	0.617329132831061	0	0.0333333333333333	0.0333333333333333	0	1	0	0	FALSE	999
ADH1C	-0.683071574734468	0.355311934964949	0	0	0	0	1	0	0	FALSE	999
ADH4	0.307537749301892	0.68548879388274	0	0	0	0	1	0	0	FALSE	999
ADH5	0.135611414897249	0.535679275985713	0.222222222222222	0.0359702252585598	0.258192447480782	0	1	0	0	FALSE	999
ADH6	-0.230249494695102	0.752814748187227	0.0666666666666667	0	0.0666666666666667	0	1	0	0	FALSE	999
ADH7	-0.205989648103647	0.175995244354437	0	0	0	0	1	0	0	FALSE	999
ADHFE1	0.399906878853222	0.180535680549	0.148148148148148	0.0478161870239096	0.195964335172058	0	1	0	0	FALSE	999
ADI1	0.264418454204776	0.313747103431408	0.145027306786622	0.0983371217548233	0.243364428541445	0	1	0	0	FALSE	999
ADIG	0.785212706917561	0.217014282956284	0	0	0	0	1	0	0	FALSE	999
ADIPOQ	-0.409944785317197	0.443037989876104	0	0.0436628259551243	0.0436628259551243	0	1	0	0	FALSE	999
ADIPOR1	-0.520978097540234	0.290921033276394	0.0754716981132075	0	0.0754716981132075	0	1	0	0	FALSE	999
ADIPOR2	0.148971884388845	0.471725869780889	0.333333333333333	0	0.333333333333333	0	1	0	0	FALSE	999
ADK	0.485166949768862	0.0333618845678426	0.0761760600758812	0.125992355568885	0.202168415644766	0	1	0	0	FALSE	999
ADM	-1.07543488551115	0.183029518945431	0	0.065106053801018	0.065106053801018	0	1	0	0	FALSE	999
ADM2	-0.941637130045386	0.160880236498613	0	0.0178062678062678	0.0178062678062678	0	1	0	0	FALSE	999
ADNP	-0.153691555613615	0.449592160264549	0.0825906120023767	0.0444444444444444	0.127035056446821	0	1	0	0	FALSE	999
ADNP2	0.0714078727729683	0.685010274273444	0.0909090909090909	0	0.0909090909090909	0	1	0	0	FALSE	999
ADO	0.429130831077844	0.55853881879218	0.127855747767783	0.0365360388870472	0.16439178665483	0	1	0	0	FALSE	999
ADORA1	-0.196211723539436	0.699946681573373	0.0973613687899402	0.0382607588489941	0.135622127638934	0	1	0	0	FALSE	999
ADORA2A	-0.00492441986906123	0.99347555959705	0.178456947208994	0.0290995018724415	0.207556449081436	0	1	0	0	FALSE	999
ADORA2B	-0.473325821635862	0.405318769349423	0.0993042378241619	0.0839972218329308	0.183301459657093	0	1	0	0	FALSE	999
ADORA3	-0.379455141039441	0.407205206020314	0.135964912280702	0.0333095938061542	0.169274506086856	0	1	0	0	FALSE	999
ADPGK	-0.0504552153504711	0.838432125031486	0.0632911392405063	0.0646994258696386	0.127990565110145	0	1	0	0	FALSE	999
ADPRH	0.00778647549366118	0.980804480332815	0.110713828425096	0.053438295341775	0.164152123766871	0	1	0	0	FALSE	999
ADPRHL1	0.0545091093984407	0.937420194830138	0.24	0	0.24	0	1	0	0	FALSE	999
ADPRHL2	1.67847680470646	0.00128894132373013	0.15625	0.0246513605442177	0.180901360544218	0	1	0	0	FALSE	999
ADRA1A	-0.337197904225023	0.368353457998325	0	0	0	0	1	0	0	FALSE	999
ADRA1B	-0.35181720379697	0.561181799535933	0.0769230769230769	0.0181518151815182	0.0950748921045951	0	1	0	0	FALSE	999
ADRA1D	-0.562723192737272	0.52862358831791	0.166666666666667	0.0918803418803419	0.258547008547009	0	1	0	0	FALSE	999
ADRA2A	-0.244420306988774	0.783667312732407	0.125	0.0238095238095238	0.148809523809524	0	1	0	0	FALSE	999
ADRA2B	0.66955436870114	0.554165525500123	0.125	0.0718257673439746	0.196825767343975	0	1	0	0	FALSE	999
ADRA2C	4.5534742498974	0.00318126605287578	0	0	0	0	1	0.00537590317074723	0.00121248252366357	FALSE	351
ADRB1	-0.321241166735	0.742463851944518	0	0.0845588235294118	0.0845588235294118	0	1	0	0	FALSE	999
ADRB2	0.459558459663129	0.381760051960194	0.157894736842105	0.0522388059701493	0.210133542812254	0	1	0	0	FALSE	999
ADRB3	0.587896446152492	0.162800488141679	0	0	0	0	1	0	0	FALSE	999
ADRBK1	-0.0432116295529639	0.852438255902434	0.0940836940836941	0.0930577751626004	0.187141469246294	0	1	0	0	FALSE	999
ADRBK2	0.215642067354478	0.571255815522173	0	0	0	0	1	0	0	FALSE	999
ADRM1	-0.062288510483353	0.714685336129022	0.118811881188119	0.173579782790309	0.292391663978428	0	1	0	0	FALSE	999
ADSL	0.146133399142916	0.449308586535575	0.0645161290322581	0.107912457912458	0.172428586944716	0	1	0	0	FALSE	999
ADSS	-0.415461022028991	0.33324218487197	0.0930381633870006	0	0.0930381633870006	0	1	0	0	FALSE	999
ADSSL1	0.0299255645768275	0.878886786608387	0.0721526535480024	0	0.0721526535480024	0	1	0	0	FALSE	999
AEBP1	-0.437734727161687	0.435620214899486	0.0714285714285714	0.0528040831989664	0.124232654627538	0	1	0	0	FALSE	999
AEBP2	0.262485512517812	0.307571787741945	0	0.0344611528822055	0.0344611528822055	0	1	0	0	FALSE	999
AEN	0.0547977810229092	0.837398545646977	0.217391304347826	0.0617580440810862	0.279149348428912	0	1	0	0	FALSE	999
AES	0.111405821376073	0.74677861280213	0.0434782608695652	0.0833333333333333	0.126811594202899	0	1	0	0	FALSE	999
AFAP1	0.744446808023891	0.209068624324294	0.0653719006427144	0.020606884057971	0.0859787847006854	0	1	0	0	FALSE	999
AFAP1L1	-0.263909814361742	0.846205976530446	0.037037037037037	0.0315972222222222	0.0686342592592593	0	1	0	0	FALSE	999
AFAP1L2	0.527334795865246	0.598418806636384	0.0943396226415094	0	0.0943396226415094	0	1	0	0	FALSE	999
AFARP1	-0.0322227889994732	0.972831481115682	0	0	0	0	1	0	0	FALSE	999
AFF1	-0.178799201784321	0.366380152745309	0.181818181818182	0.0362820512820513	0.218100233100233	0	1	0	0	FALSE	999
AFF2	-1.075083317327	0.18496377680708	0	0	0	0	1	0	0	FALSE	999
AFF3	1.60524227806209	0.00673303915052519	0.0689655172413793	0	0.0689655172413793	0	1	1.04110441000262e-16	0.000299222022742429	FALSE	296
AFF4	0.062285416829611	0.738567078499575	0.214285714285714	0.102564102564103	0.316849816849817	0	1	0	0	FALSE	999
AFG3L1	0.0837951836628608	0.686683340545644	0.0376712328767123	0	0.0376712328767123	0	1	0	0	FALSE	999
AFG3L2	-0.0202596839397557	0.929941920007384	0.235294117647059	0.013252001014892	0.248546118661951	0	1	0	0	FALSE	999
AFM	0.372924791930914	0.332849143704878	0.0597014925373134	0.0735930735930736	0.133294566130387	0	1	0	0	FALSE	999
AFMID	-0.39214676006828	0.149016076678104	0.0597014925373134	0.0735930735930736	0.133294566130387	0	1	0	0	FALSE	999
AFP	0.0560044858023003	0.692228722877511	0	0	0	0	1	0	0	FALSE	999
AFTPH	-0.0669781722176319	0.676490475783422	0.037037037037037	0.0636273557041864	0.100664392741223	0	1	0	0	FALSE	999
AG2	-1.47433906664331	0.0483992923044719	0.0761061875111032	0.0377562656845242	0.113862453195627	0	1	0	0	FALSE	999
AGA	0.448840465046032	0.434822654366784	0.111004225046904	0.062649942058612	0.173654167105516	0	1	0	0	FALSE	999
AGAP1	-0.406382810791226	0.621545738991134	0.0526315789473684	0	0.0526315789473684	0	1	0	0	FALSE	999
AGAP11	0.0487082739730065	0.816979974992065	0	0	0	0	1	0	0	FALSE	999
AGAP2	-0.538087137161999	0.488851607941112	0.0945887445887446	0.100716959661766	0.195305704250511	0	1	0	0	FALSE	999
AGAP3	0.180681265733467	0.421547073053675	0.0333333333333333	0.0698735475051264	0.10320688083846	0	1	0	0	FALSE	999
AGAP4	-0.808247579904632	0.193958041599198	0	0	0	0	1	0	0	FALSE	999
AGAP5	-0.345930476944166	0.587803216842817	0	0	0	0	1	0	0	FALSE	999
AGAP6	0.266810224166916	0.234834552799635	0	0	0	0	1	0	0	FALSE	999
AGAP7	0.249498208369007	0.272841189739844	0.16	0.0409374945822715	0.200937494582271	0	1	0	0	FALSE	999
AGAP8	0.851176023583959	0.136127541835219	0	0	0	0	1	0	0	FALSE	999
AGBL1	0.26375930055443	0.561326980620439	0	0	0	0	1	0	0	FALSE	999
AGBL2	1.0550341917826	0.00899306906318288	0.266666666666667	0.0359649122807018	0.302631578947368	0	1	0	0	FALSE	999
AGBL3	0.681235583353125	0.123787423431282	0.166666666666667	0.0564523789313705	0.223119045598037	0	1	0	0	FALSE	999
AGBL4	2.32460464652136	0.0176480656107196	0	0	0	0	1	0	0	FALSE	999
AGBL5	-0.211082492588863	0.31385124420818	0.127272727272727	0.0277777777777778	0.155050505050505	0	1	0	0	FALSE	999
AGER	0.0107658534905606	0.957461943782881	0.0666666666666667	0.0655737704918033	0.13224043715847	0	1	0	0	FALSE	999
AGFG1	-0.116030752569502	0.66519908775943	0.0779220779220779	0.026748987854251	0.104671065776329	0	1	0	0	FALSE	999
AGFG2	-0.0547723311413577	0.90365302491635	0	0	0	0	1	0	0	FALSE	999
AGGF1	0.149209915081278	0.386786459584908	0	0.14867158984806	0.14867158984806	0	1	0	0	FALSE	999
AGK	0.209482933282144	0.325289810088778	0.153032153032153	0.0220241486908154	0.175056301722968	0	1	0	0	FALSE	999
AGL	0.385781163430341	0.0171379688696211	0.0362424367180477	0.0575710973175855	0.0938135340356332	0	1	0	0	FALSE	999
AGMAT	0.861846046895824	0.0755091987077628	0	0.161444805194805	0.161444805194805	0	1	0	0	FALSE	999
AGPAT1	0.405072439276053	0.0756415882127165	0.100025512884006	0.0563173635714619	0.156342876455468	0	1	0	0	FALSE	999
AGPAT2	-0.49800820864382	0.148233691730184	0.0652173913043478	0.167719298245614	0.232936689549962	0	1	0	0	FALSE	999
AGPAT3	0.187255941197702	0.434589851019444	0.142857142857143	0.143112244897959	0.285969387755102	0	1	0	0	FALSE	999
AGPAT4	0.0222687054266855	0.954748235454228	0	0.0515300747332737	0.0515300747332737	0	1	0	0	FALSE	999
AGPAT5	0.305283853965765	0.365699094461721	0.166666666666667	0.0529706008273296	0.219637267493996	0	1	0	0	FALSE	999
AGPAT6	0.0687094406685826	0.677698636813726	0.26031746031746	0	0.26031746031746	0	1	0	0	FALSE	999
AGPAT9	-0.271183839486571	0.585516831308925	0.0862068965517241	0.126373626373626	0.212580522925351	0	1	0	0	FALSE	999
AGPHD1	2.55816988773208	0.000672603311430496	0	0	0	0	1	0	0	FALSE	999
AGPS	0.413646766193596	0.104165293597577	0.142857142857143	0.068066939713927	0.21092408257107	0	1	0	0	FALSE	999
AGR2	4.45019194398475	0.00576414308600336	0	0	0	0	1	1.04110441000262e-16	0.000299222022742429	FALSE	10
AGR3	0.323728791694547	0.291612802336595	0	0	0	0	1	0	0	FALSE	999
AGRN	-0.223751278867705	0.692140445932718	0.25531914893617	0.0498102510921027	0.305129400028273	0	1	0	0	FALSE	999
AGRP	0.0694938671008862	0.930839005746705	0.0555555555555556	0.168806837398068	0.224362392953624	0	1	0	0	FALSE	999
AGT	-0.750881220306967	0.224862720900125	0.0560788417931275	0.0426997961721187	0.0987786379652462	0	1	0	0	FALSE	999
AGTPBP1	0.258154674055173	0.816994066349565	0	0.0357544984989597	0.0357544984989597	0	1	0	0	FALSE	999
AGTR1	-0.676349167785894	0.0322889597005552	0.0384615384615385	0	0.0384615384615385	0	1	0	0	FALSE	999
AGTR2	-0.61825444179	0.645508689925688	0	0	0	0	1	0	0	FALSE	999
AGTRAP	0.0560044858023003	0.631356395739537	0	0.0874263468013468	0.0874263468013468	0	1	0	0	FALSE	999
AGXT	0.32486968910013	0.148779313471027	0.0173913043478261	0.0111111111111111	0.0285024154589372	0	1	0	0	FALSE	999
AGXT2	-0.488063598060227	0.101721368654554	0	0.0123456790123457	0.0123456790123457	0	1	0	0	FALSE	999
AGXT2L1	1.20136934124911	0.284288125143466	0	0	0	0	1	0	0	FALSE	999
AGXT2L2	0.237049658486301	0.663479227325615	0	0	0	0	1	0	0	FALSE	999
AHCTF1	-0.00932998701739596	0.962542444576543	0.0625	0.0368531250884192	0.0993531250884192	0	1	0	0	FALSE	999
AHCY	0.334840303717944	0.130041815803502	0.121531529694795	0.0912963327501197	0.212827862444915	0	1	0	0	FALSE	999
AHCYL1	-0.103162430948559	0.762271338543229	0.181818181818182	0.0952144971901164	0.277032679008298	0	1	0	0	FALSE	999
AHCYL2	-0.110045066329832	0.524869669120967	0	0.053030303030303	0.053030303030303	0	1	0	0	FALSE	999
AHDC1	-0.155028831584645	0.722246664496315	0.25	0.161564138615421	0.411564138615421	0	1	0	0	FALSE	999
AHI1	0.601452030979412	0.0946741436969546	0	0	0	0	1	0	0	FALSE	999
AHNAK	0.237659163879318	0.704901705116868	0.0602738582282709	0.0562099775624716	0.116483835790742	0	1	0	0	FALSE	999
AHNAK2	0.762162894502435	0.0364469597176436	0.137931034482759	0.0609471031596711	0.19887813764243	0	1	1.04110441000262e-16	0.000299222022742429	FALSE	11
AHR	1.62178263691338	0.115783136260711	0.124331550802139	0.0639869281045752	0.188318478906714	0	1	0	0	FALSE	999
AHRR	0.750104675556772	0.079336572921244	0.0340909090909091	0.0272222222222222	0.0613131313131313	0	1	0.0229466591679136	0.00153108025447297	FALSE	353
AHSA1	0.178771537386255	0.382152150204225	0.0754716981132075	0.0700088650723862	0.145480563185594	0	1	0	0	FALSE	999
AHSA2	0.33033728107012	0.157776243845965	0.2	0.147120368033875	0.347120368033875	0	1	0	0	FALSE	999
AHSG	0.27163027655476	0.572589987973191	0	0.0673015873015873	0.0673015873015873	0	1	0	0	FALSE	999
AHSP	-2.05920559889184	0.184616893773579	0	0.0213827392928558	0.0213827392928558	0	1	0	0	FALSE	999
AICDA	0.430448602698342	0.654586660669749	0	0	0	0	1	0	0	FALSE	999
AIDA	-0.494519803874674	0.148708483881721	0.087378640776699	0.210590607210626	0.297969247987325	0	1	0	0	FALSE	999
AIF1	0.372164563225879	0.729118316322727	0.142045454545455	0.0630763552980717	0.205121809843526	0	1	0	0	FALSE	999
AIF1L	0.297239836166426	0.408869890521802	0	0	0	0	1	0	0	FALSE	999
AIFM1	0.1102262593576	0.529831145577486	0	0	0	0	1	0	0	FALSE	999
